neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,availability_365,cancellation_policy,price
28,0,0,3,1.0,0.0,1.0,4,238,0,240.0
7,0,0,2,1.0,1.0,1.0,4,364,3,269.0
10,0,0,4,1.0,2.0,2.0,4,203,1,310.0
10,0,0,2,1.0,1.0,1.0,4,31,1,285.0
28,0,0,4,2.0,2.0,2.0,4,364,3,299.0
10,0,0,2,1.0,1.0,1.0,4,70,2,289.0
27,0,1,2,1.0,1.0,2.0,4,17,2,190.0
27,1,1,2,2.0,1.0,1.0,4,325,1,115.0
27,0,0,3,1.0,0.0,1.0,4,0,0,225.0
27,0,0,4,1.0,1.0,2.0,4,0,1,200.0
2,0,0,2,1.0,1.0,1.0,4,259,2,175.0
13,0,0,4,2.0,2.0,2.0,4,13,2,249.0
10,0,0,2,1.0,0.0,1.0,4,54,1,229.0
21,0,0,2,1.5,1.0,1.0,4,327,2,425.0
28,0,0,4,1.0,1.0,2.0,4,0,0,200.0
27,7,0,10,2.5,3.0,9.0,4,133,2,350.0
28,0,0,2,1.0,1.0,1.0,4,340,3,249.0
1,7,0,6,2.0,2.0,4.0,4,315,2,375.0
28,0,0,4,2.0,2.0,2.0,4,309,3,329.0
28,0,0,5,2.0,2.0,2.0,4,362,2,119.0
28,0,0,5,2.0,2.0,2.0,4,365,2,119.0
10,0,0,2,1.0,0.0,1.0,4,59,2,239.0
28,0,0,4,1.0,1.0,2.0,4,310,2,219.0
13,0,0,4,1.0,2.0,2.0,4,6,0,365.0
13,0,0,6,2.0,2.0,3.0,4,325,1,375.0
27,0,0,4,2.0,2.0,2.0,4,309,3,329.0
28,0,0,5,2.0,2.0,2.0,4,365,2,119.0
10,0,2,2,1.0,1.0,1.0,0,59,2,95.0
28,0,0,5,2.0,2.0,2.0,4,365,2,119.0
7,0,0,5,2.0,2.0,2.0,4,359,2,119.0
7,0,0,5,2.0,2.0,2.0,4,350,2,119.0
28,0,0,4,2.0,2.0,2.0,4,361,0,300.0
27,0,1,1,1.0,1.0,1.0,4,99,1,125.0
7,0,0,5,2.0,2.0,2.0,4,360,2,119.0
13,9,1,4,1.0,1.0,2.0,4,22,0,300.0
2,0,0,2,1.0,1.0,1.0,4,329,2,150.0
9,11,0,4,1.0,1.0,1.0,4,3,0,287.0
28,0,0,4,1.0,1.0,2.0,4,296,2,249.0
2,0,0,2,1.0,0.0,1.0,4,308,2,155.0
10,0,0,6,2.0,2.0,3.0,3,23,0,250.0
10,0,0,4,1.0,2.0,2.0,4,313,2,325.0
13,11,0,4,1.0,1.0,2.0,4,0,1,240.0
13,0,0,6,2.0,2.0,3.0,4,278,1,375.0
10,0,0,4,1.0,1.0,2.0,4,137,1,225.0
7,0,0,5,2.0,2.0,3.0,4,38,1,389.0
2,0,0,2,1.0,1.0,1.0,4,4,2,175.0
10,0,0,6,1.0,2.0,3.0,4,305,1,365.0
10,8,0,4,2.0,1.0,2.0,4,337,2,449.0
27,0,0,4,2.0,2.0,2.0,4,0,0,600.0
10,0,0,2,1.0,1.0,1.0,4,248,1,249.0
7,0,0,3,1.0,1.0,2.0,4,83,1,293.0
12,0,1,2,1.0,1.0,1.0,4,25,0,45.0
12,0,1,3,0.0,1.0,1.0,4,364,3,249.0
12,0,0,4,2.0,2.0,2.0,4,364,3,349.0
12,0,0,4,2.0,2.0,2.0,4,364,3,349.0
12,0,0,3,1.0,1.0,1.0,4,364,3,309.0
12,3,0,2,1.0,0.0,1.0,4,365,0,350.0
12,0,0,4,0.0,2.0,2.0,4,364,3,349.0
12,0,0,2,1.0,1.0,1.0,4,65,0,158.0
12,0,1,1,1.0,1.0,0.0,4,0,0,80.0
12,0,1,1,1.0,1.0,1.0,4,0,0,1372.0
12,0,0,4,2.0,2.0,3.0,4,365,2,275.0
12,0,0,5,2.0,2.0,2.0,4,179,2,319.0
12,0,0,3,1.0,1.0,1.0,4,243,0,200.0
12,0,0,4,2.0,2.0,3.0,4,365,2,375.0
1,3,0,4,1.0,1.0,2.0,4,0,2,225.0
12,0,0,2,1.0,1.0,1.0,4,15,0,100.0
12,0,1,2,1.0,1.0,1.0,4,149,1,67.0
12,0,1,2,1.0,1.0,2.0,4,276,0,175.0
12,0,1,2,1.0,1.0,1.0,4,251,2,99.0
12,0,0,4,1.0,0.0,1.0,4,283,0,99.0
12,0,0,4,1.0,1.0,2.0,4,359,2,127.0
12,0,0,3,1.0,1.0,1.0,4,145,0,225.0
12,0,0,3,1.0,1.0,1.0,4,159,1,300.0
1,0,0,3,1.0,1.0,1.0,4,315,2,199.0
12,0,0,3,1.0,1.0,1.0,4,70,1,300.0
12,0,0,3,1.0,1.0,1.0,4,128,1,300.0
12,0,0,4,1.0,2.0,2.0,4,31,2,200.0
12,0,1,2,1.0,1.0,1.0,4,0,0,75.0
12,0,0,3,1.0,1.0,2.0,4,148,1,228.0
12,0,1,1,1.0,1.0,1.0,2,359,2,99.0
12,0,0,4,1.0,1.0,1.0,4,226,0,99.0
12,0,1,2,1.0,1.0,2.0,4,0,2,298.0
12,0,0,3,1.0,1.0,1.0,4,47,1,200.0
12,0,0,2,1.0,1.0,1.0,4,106,1,299.0
12,0,0,1,1.0,0.0,1.0,4,0,0,90.0
12,0,0,3,1.0,1.0,2.0,4,207,1,285.0
12,0,0,5,2.0,2.0,3.0,4,65,1,279.0
12,0,0,4,1.0,1.0,2.0,4,0,2,140.0
12,0,1,2,1.0,1.0,1.0,4,164,1,60.0
12,0,0,2,1.0,0.0,1.0,4,277,0,130.0
12,0,0,3,1.0,1.0,1.0,4,208,2,189.0
12,0,0,5,2.0,2.0,3.0,4,67,1,279.0
12,0,0,3,1.0,1.0,2.0,4,114,2,140.0
12,0,0,2,1.0,0.0,1.0,4,191,2,140.0
12,0,0,2,1.0,0.0,1.0,4,77,0,160.0
12,0,1,1,1.0,1.0,1.0,4,3,0,75.0
12,0,0,3,1.0,1.0,1.0,4,179,2,239.0
12,0,1,1,1.0,1.0,1.0,4,0,0,74.0
12,0,0,2,1.0,1.0,1.0,4,0,0,135.0
12,0,1,2,1.0,1.0,1.0,4,35,0,125.0
1,3,1,3,2.0,1.0,1.0,4,77,0,120.0
12,0,0,2,1.0,1.0,1.0,4,309,1,100.0
12,0,0,4,1.0,1.0,2.0,4,148,1,219.0
12,0,0,4,1.0,1.0,2.0,4,0,0,100.0
12,0,1,1,1.0,1.0,1.0,4,0,2,55.0
12,0,0,2,1.0,1.0,1.0,4,153,1,300.0
12,0,1,2,1.0,1.0,2.0,4,248,1,85.0
12,0,0,2,1.0,1.0,1.0,4,364,0,232.0
12,0,1,2,1.0,1.0,1.0,4,0,0,77.0
12,0,0,3,1.0,1.0,1.0,4,0,0,140.0
12,0,0,5,2.0,2.0,2.0,4,364,3,349.0
12,0,0,5,2.0,2.0,2.0,4,208,2,319.0
12,0,1,2,1.0,1.0,1.0,4,263,0,97.0
12,0,0,4,2.0,2.0,2.0,4,0,0,100.0
12,0,0,5,2.0,2.0,3.0,4,86,1,429.0
12,0,1,1,3.0,1.0,1.0,4,0,0,30.0
12,0,2,2,1.0,1.0,1.0,3,248,1,80.0
12,0,0,4,1.0,1.0,2.0,4,0,1,120.0
12,0,0,5,2.0,2.0,3.0,4,83,1,279.0
12,0,0,6,1.0,2.0,2.0,4,0,0,192.0
12,0,0,2,1.0,1.0,1.0,4,358,1,220.0
12,0,1,2,1.0,1.0,1.0,4,0,0,69.0
12,0,0,4,1.0,1.0,2.0,4,336,2,4000.0
12,3,0,1,1.0,1.0,1.0,4,60,1,295.0
12,0,2,1,1.0,1.0,1.0,0,356,2,85.0
12,0,2,2,1.0,1.0,1.0,4,31,0,60.0
12,0,0,5,2.0,2.0,3.0,4,86,1,279.0
12,0,0,2,1.0,1.0,1.0,4,340,0,239.0
12,0,0,5,2.0,2.0,2.0,4,117,2,199.0
12,0,1,3,1.0,1.0,1.0,0,33,0,83.0
12,0,0,4,1.0,0.0,1.0,4,326,2,189.0
12,0,0,10,1.0,1.0,16.0,4,0,2,229.0
12,0,0,3,1.0,1.0,1.0,4,79,1,289.0
12,0,0,2,1.0,0.0,1.0,4,0,0,110.0
12,7,1,3,1.0,1.0,1.0,4,32,1,149.0
12,0,0,2,1.0,0.0,1.0,4,119,0,200.0
12,0,0,5,2.0,2.0,2.0,4,179,2,319.0
12,0,0,5,2.0,2.0,2.0,4,179,2,319.0
12,0,0,2,1.0,1.0,1.0,4,0,1,260.0
12,0,1,2,1.0,1.0,1.0,4,0,0,50.0
12,0,0,4,1.0,2.0,2.0,4,364,3,349.0
12,0,0,5,2.0,2.0,2.0,4,179,2,319.0
12,0,0,5,2.0,2.0,3.0,4,86,1,279.0
12,0,1,1,1.0,1.0,1.0,4,0,2,80.0
12,0,0,2,1.0,1.0,1.0,4,0,1,199.0
12,0,1,1,1.0,1.0,1.0,4,0,0,77.0
12,0,0,3,1.0,1.0,1.0,4,364,3,259.0
12,0,0,5,2.0,2.0,2.0,4,20,1,326.0
12,0,0,5,2.0,2.0,2.0,4,179,2,199.0
12,0,0,3,1.0,1.0,1.0,4,178,2,169.0
12,0,1,1,1.0,1.0,1.0,4,217,0,70.0
12,0,1,2,1.0,1.0,1.0,4,0,0,98.0
12,0,0,3,1.0,1.0,1.0,4,275,2,349.0
12,0,1,2,2.0,1.0,1.0,4,24,0,90.0
12,0,0,5,2.0,2.0,2.0,4,179,2,319.0
12,0,1,1,1.0,1.0,1.0,4,308,1,70.0
12,0,0,3,1.0,1.0,2.0,4,86,1,379.0
12,0,0,4,2.0,2.0,2.0,4,344,1,315.0
1,0,0,6,1.0,1.0,2.0,4,11,2,200.0
12,0,0,3,1.0,1.0,2.0,4,318,2,145.0
12,0,0,5,2.0,2.0,2.0,4,179,2,319.0
12,0,0,5,2.0,2.0,2.0,4,113,2,199.0
12,0,1,1,0.5,1.0,1.0,4,0,0,52.0
12,0,0,3,1.0,1.0,1.0,4,173,2,169.0
12,0,1,2,1.0,1.0,2.0,4,0,2,75.0
12,0,0,2,1.0,1.0,1.0,4,266,2,193.0
12,0,0,4,1.0,0.0,2.0,4,30,1,155.0
12,0,0,3,1.0,1.0,1.0,4,9,0,150.0
12,0,0,8,1.0,2.0,3.0,4,337,2,299.0
12,0,0,5,2.0,2.0,2.0,4,365,2,199.0
12,0,0,3,1.0,1.0,1.0,4,176,2,169.0
12,0,0,2,1.0,0.0,1.0,4,248,0,103.0
12,0,0,5,2.0,2.0,2.0,4,179,2,319.0
12,0,0,2,1.0,0.0,1.0,4,0,1,120.0
12,0,0,3,1.0,1.0,1.0,4,179,2,169.0
12,0,0,1,1.0,0.0,1.0,4,36,1,72.0
12,0,0,2,1.0,1.0,1.0,4,0,1,160.0
12,0,0,5,2.0,2.0,2.0,4,117,2,199.0
12,0,1,1,1.0,1.0,1.0,4,0,0,52.0
12,0,0,5,1.0,2.0,2.0,4,0,1,200.0
12,0,0,4,2.0,2.0,2.0,4,69,1,315.0
12,0,0,5,2.0,2.0,2.0,4,179,2,319.0
12,0,0,2,1.0,1.0,1.0,4,57,2,180.0
12,0,1,2,1.0,1.0,1.0,4,77,0,220.0
12,0,0,3,1.0,1.0,1.0,4,122,1,199.0
12,3,0,1,1.0,1.0,1.0,4,328,0,310.0
12,0,0,3,1.0,1.0,1.0,4,189,1,238.0
12,0,0,5,2.0,2.0,2.0,4,117,2,199.0
12,0,0,5,2.0,2.0,3.0,4,86,1,279.0
12,0,0,3,1.0,0.0,1.0,4,0,2,142.0
12,0,0,5,2.0,2.0,2.0,4,117,2,199.0
12,0,0,3,1.0,1.0,1.0,4,178,2,169.0
12,0,0,3,1.0,1.0,2.0,4,61,1,225.0
12,0,0,4,1.0,0.0,2.0,4,44,1,150.0
12,0,0,5,2.0,2.0,2.0,4,176,2,199.0
12,0,1,2,1.0,1.0,1.0,4,0,0,110.0
12,0,0,3,1.0,1.0,1.0,4,179,2,229.0
12,0,0,3,1.0,1.0,2.0,4,207,1,285.0
12,0,0,4,1.0,2.0,2.0,4,247,1,400.0
12,0,0,3,1.0,1.0,2.0,4,248,1,190.0
12,0,0,4,2.0,2.0,2.0,4,339,0,500.0
12,0,0,3,1.0,1.0,1.0,4,179,2,169.0
12,0,0,5,2.0,2.0,3.0,4,148,0,241.0
12,0,1,1,1.0,1.0,1.0,4,356,0,100.0
12,0,0,3,1.0,0.0,1.0,4,284,0,99.0
12,0,1,1,1.0,1.0,2.0,4,0,0,90.0
12,0,0,5,2.0,2.0,2.0,4,117,2,199.0
12,0,1,1,1.0,1.0,1.0,3,161,0,100.0
12,0,0,4,1.0,1.0,1.0,4,0,1,200.0
12,3,0,4,2.5,2.0,2.0,4,204,2,395.0
12,0,1,2,1.0,1.0,1.0,4,0,0,90.0
12,0,0,5,2.0,2.0,2.0,4,179,2,319.0
12,0,0,3,1.0,1.0,1.0,4,365,2,349.0
12,0,0,2,1.0,0.0,1.0,4,7,1,159.0
12,0,0,2,1.0,1.0,1.0,4,77,1,289.0
12,0,1,2,1.0,1.0,1.0,4,4,1,80.0
12,0,0,5,2.0,1.0,2.0,4,208,2,319.0
12,0,0,3,1.0,1.0,1.0,4,179,2,189.0
12,0,0,3,1.0,0.0,2.0,2,23,2,150.0
12,0,0,3,1.0,0.0,2.0,4,0,0,150.0
12,0,2,1,1.0,1.0,1.0,4,0,0,750.0
12,0,0,2,1.0,0.0,1.0,4,111,2,99.0
12,0,0,3,1.0,1.0,1.0,4,179,2,169.0
12,0,0,5,2.0,2.0,2.0,4,179,2,319.0
12,0,0,3,1.0,1.0,1.0,4,330,2,349.0
12,0,0,3,1.0,1.0,2.0,4,349,1,232.0
12,0,0,3,1.0,1.0,1.0,4,0,2,190.0
12,0,0,2,1.0,1.0,1.0,4,275,2,229.0
12,0,0,3,1.0,1.0,1.0,4,179,2,169.0
12,0,0,3,1.0,1.0,1.0,4,179,2,169.0
12,0,1,1,1.0,1.0,1.0,4,365,1,159.0
12,0,0,5,2.0,2.0,2.0,4,86,1,603.0
12,0,1,4,1.0,1.0,2.0,4,0,0,80.0
12,0,0,3,1.0,1.0,1.0,4,117,0,349.0
12,0,0,4,1.0,1.0,2.0,4,184,0,120.0
12,0,0,4,1.0,0.0,1.0,4,1,2,275.0
12,0,0,2,1.0,1.0,1.0,4,53,2,155.0
12,0,0,2,1.0,1.0,1.0,4,87,1,170.0
12,0,0,2,1.0,1.0,1.0,4,77,1,232.0
12,0,0,5,2.0,2.0,2.0,4,125,2,319.0
12,0,1,2,1.0,1.0,1.0,4,0,0,67.0
12,0,0,3,1.0,1.0,1.0,4,179,2,169.0
1,3,1,2,1.0,1.0,1.0,4,173,0,279.0
12,0,0,4,1.0,1.0,2.0,4,0,1,210.0
12,0,0,5,2.0,2.0,2.0,4,175,2,319.0
12,0,1,3,1.0,1.0,1.0,4,248,1,123.0
12,0,0,2,1.0,1.0,1.0,4,228,1,200.0
12,0,0,2,1.0,1.0,1.0,4,347,1,180.0
12,0,0,2,1.0,1.0,1.0,4,155,1,300.0
12,0,0,3,1.0,1.0,1.0,4,364,3,249.0
12,0,0,4,2.0,2.0,2.0,4,364,3,349.0
12,0,0,5,2.0,2.0,3.0,4,86,1,279.0
12,0,0,5,2.0,2.0,2.0,4,168,2,199.0
12,0,0,5,2.0,2.0,3.0,4,86,1,603.0
12,0,1,1,1.5,1.0,1.0,4,0,1,57.0
12,0,0,3,1.0,1.0,2.0,4,148,1,219.0
12,0,0,5,2.0,2.0,2.0,4,179,2,319.0
12,0,0,3,1.0,1.0,1.0,4,167,2,169.0
12,0,0,4,1.0,0.0,2.0,4,0,1,195.0
12,0,1,2,1.0,1.0,1.0,4,307,2,115.0
12,0,0,3,1.0,1.0,1.0,4,179,2,229.0
12,0,0,5,2.0,2.0,2.0,4,172,2,319.0
12,0,0,4,1.0,2.0,2.0,4,49,2,200.0
12,0,1,2,1.0,1.0,1.0,4,59,2,89.0
12,0,0,5,1.0,2.0,3.0,4,67,1,295.0
12,0,0,3,1.0,1.0,1.0,4,349,2,299.0
12,0,1,2,2.0,1.0,1.0,4,0,0,1275.0
12,0,0,5,2.0,2.0,2.0,4,179,2,319.0
12,0,0,4,2.0,2.0,2.0,4,124,1,249.0
12,0,0,3,1.0,1.0,1.0,4,245,2,249.0
12,1,1,2,1.0,1.0,1.0,4,300,2,175.0
12,0,0,2,1.0,1.0,1.0,4,0,0,95.0
12,0,1,1,1.0,1.0,1.0,4,309,0,100.0
12,0,0,3,1.5,2.0,2.0,4,152,2,245.0
12,0,0,2,1.0,1.0,1.0,4,142,0,200.0
12,0,1,2,1.0,1.0,1.0,4,15,2,63.0
12,0,0,5,2.0,2.0,2.0,4,86,1,279.0
12,0,0,2,1.0,1.0,1.0,4,150,1,209.0
12,0,0,5,2.0,2.0,2.0,4,179,2,199.0
12,0,0,2,1.0,0.0,1.0,4,36,0,96.0
12,0,0,3,1.0,0.0,1.0,4,0,2,139.0
12,0,2,1,1.0,1.0,1.0,4,55,0,50.0
12,7,0,3,1.0,1.0,3.0,4,0,0,190.0
12,0,1,2,1.0,1.0,1.0,4,261,2,70.0
12,0,0,5,2.0,2.0,2.0,4,208,2,319.0
12,0,1,2,1.0,1.0,2.0,4,37,0,175.0
12,0,1,2,1.5,1.0,1.0,4,0,1,89.0
12,0,0,5,2.0,2.0,2.0,4,179,2,319.0
12,0,0,2,1.0,1.0,1.0,4,0,0,150.0
12,0,0,2,1.0,1.0,1.0,4,360,3,359.0
12,0,0,3,1.0,1.0,1.0,4,364,3,309.0
12,0,0,5,2.0,2.0,2.0,4,179,2,319.0
12,0,0,2,1.0,1.0,1.0,4,110,2,310.0
12,0,0,2,1.0,1.0,1.0,4,0,0,155.0
12,0,0,3,1.0,0.0,2.0,4,354,2,115.0
12,0,0,2,1.0,1.0,1.0,4,75,1,289.0
12,0,0,5,2.0,2.0,3.0,4,83,1,279.0
12,0,1,1,1.0,1.0,1.0,4,0,0,60.0
12,0,2,1,1.0,1.0,1.0,1,359,1,79.0
12,3,0,4,1.0,1.0,3.0,4,343,2,699.0
0,0,1,1,1.0,1.0,1.0,4,365,0,999.0
0,0,0,2,1.0,1.0,1.0,4,334,2,198.0
0,7,1,2,1.5,1.0,1.0,4,335,2,99.0
0,0,1,2,1.0,1.0,1.0,4,330,1,75.0
0,0,1,2,3.0,1.0,1.0,4,134,2,79.0
0,0,1,2,1.0,1.0,1.0,4,0,1,85.0
0,0,1,2,1.0,1.0,1.0,4,30,0,85.0
0,0,1,2,1.0,1.0,1.0,4,36,0,75.0
0,0,1,2,1.0,1.0,1.0,4,365,1,145.0
0,0,1,2,1.0,1.0,1.0,4,0,2,50.0
0,0,2,1,1.0,1.0,1.0,1,0,0,30.0
0,7,1,2,1.0,1.0,1.0,4,61,2,79.0
0,0,1,2,1.0,1.0,1.0,4,351,2,100.0
0,0,2,4,1.0,1.0,2.0,4,365,1,199.0
0,1,1,2,1.0,1.0,1.0,4,276,1,79.0
0,0,1,2,1.0,1.0,1.0,4,0,0,55.0
0,0,1,2,1.0,1.0,1.0,4,0,0,85.0
0,7,0,2,1.0,1.0,1.0,4,333,0,150.0
0,7,1,1,1.5,1.0,1.0,4,364,2,58.0
0,0,1,2,1.0,1.0,1.0,4,9,0,58.0
0,0,1,1,1.0,1.0,1.0,0,0,0,200.0
0,0,0,6,1.0,3.0,3.0,4,332,2,193.0
0,0,1,2,1.0,1.0,2.0,4,304,1,50.0
0,7,2,1,1.5,1.0,1.0,4,344,1,58.0
0,0,1,2,1.0,1.0,1.0,4,0,0,45.0
0,0,0,2,1.0,2.0,1.0,4,0,2,115.0
0,10,1,2,2.5,1.0,1.0,4,158,0,85.0
0,0,0,4,1.0,1.0,2.0,4,324,2,110.0
0,0,0,4,1.0,1.0,1.0,4,142,1,135.0
0,7,1,4,1.5,1.0,2.0,4,340,1,125.0
0,0,2,1,1.0,1.0,1.0,0,0,2,40.0
0,0,0,2,1.0,1.0,1.0,4,364,0,112.0
0,7,1,1,1.5,1.0,1.0,2,90,1,72.0
0,0,2,2,1.0,1.0,1.0,4,0,0,44.0
0,0,1,4,1.0,1.0,1.0,4,0,1,53.0
0,7,0,2,2.0,3.0,3.0,4,0,0,150.0
0,0,0,4,1.0,1.0,2.0,4,324,1,140.0
0,0,0,2,1.0,1.0,1.0,4,300,2,110.0
0,0,1,2,1.5,1.0,1.0,4,0,0,75.0
0,7,1,1,1.5,1.0,1.0,4,6,2,45.0
0,0,1,2,1.0,1.0,1.0,4,324,0,75.0
0,7,1,2,1.0,1.0,1.0,4,58,2,89.0
0,7,1,1,1.0,1.0,1.0,4,364,2,42.0
0,3,1,1,1.0,1.0,1.0,4,0,0,30.0
0,7,1,1,1.0,1.0,1.0,4,0,0,30.0
0,0,1,2,1.0,1.0,1.0,4,0,0,103.0
0,0,0,4,1.0,2.0,2.0,4,293,1,250.0
0,0,1,1,0.5,1.0,1.0,4,356,2,79.0
0,0,0,3,1.0,1.0,2.0,4,272,2,125.0
0,3,1,2,1.0,1.0,1.0,4,84,1,100.0
0,3,0,2,1.0,1.0,1.0,4,0,0,79.0
0,7,1,2,1.0,1.0,1.0,4,141,2,59.0
0,0,0,4,1.0,1.0,2.0,4,0,0,95.0
0,0,0,5,1.0,2.0,2.0,4,248,2,125.0
0,0,1,1,1.0,1.0,1.0,0,0,0,195.0
0,0,1,1,0.5,1.0,1.0,4,344,2,81.0
0,0,0,2,1.0,1.0,2.0,4,0,0,114.0
0,9,2,1,0.0,1.0,1.0,1,365,2,225.0
0,0,1,1,3.0,1.0,1.0,4,0,0,45.0
0,7,1,2,1.0,1.0,1.0,4,129,2,129.0
0,7,0,6,2.5,3.0,6.0,4,276,2,190.0
0,0,1,2,1.0,1.0,1.0,4,0,0,48.0
0,7,0,11,1.5,5.0,6.0,4,290,2,400.0
0,0,1,3,1.0,1.0,1.0,4,251,2,227.0
0,0,0,2,1.0,1.0,1.0,4,248,0,184.0
0,0,1,2,1.0,1.0,2.0,4,0,0,55.0
0,0,1,2,1.0,1.0,1.0,4,53,2,110.0
0,7,1,2,1.0,1.0,1.0,4,85,2,89.0
0,0,1,2,3.0,1.0,1.0,4,124,2,85.0
0,0,2,2,2.0,1.0,1.0,3,0,0,40.0
0,7,1,1,2.5,1.0,1.0,4,0,0,30.0
0,0,0,2,1.0,1.0,1.0,4,141,2,250.0
0,0,0,2,1.0,1.0,1.0,4,285,1,70.0
0,0,0,5,1.0,2.0,3.0,4,1,0,80.0
0,7,1,2,1.0,1.0,1.0,4,44,2,79.0
0,7,0,12,2.0,4.0,8.0,4,297,1,450.0
0,0,0,1,1.0,1.0,1.0,2,97,1,85.0
0,7,1,2,1.0,1.0,1.0,4,37,0,75.0
0,7,1,1,2.0,1.0,1.0,4,16,2,125.0
0,0,0,2,1.0,0.0,1.0,4,303,0,89.0
0,0,1,2,1.0,1.0,1.0,4,0,0,65.0
0,0,1,2,1.0,1.0,1.0,4,248,0,49.0
0,0,0,4,1.0,0.0,2.0,4,324,2,85.0
0,0,0,5,2.0,2.0,2.0,4,4,0,165.0
0,0,0,4,1.0,2.0,2.0,4,1,1,120.0
0,7,1,2,1.0,1.0,1.0,4,10,0,75.0
0,0,1,1,1.0,1.0,1.0,4,65,2,69.0
0,7,1,2,1.0,1.0,2.0,4,350,1,99.0
0,7,1,2,1.0,1.0,1.0,4,49,2,79.0
0,7,1,1,1.0,1.0,1.0,4,310,2,40.0
0,0,0,4,1.0,2.0,2.0,4,3,1,150.0
0,10,1,1,1.5,1.0,1.0,4,325,1,59.0
0,3,0,6,2.0,2.0,3.0,4,0,2,200.0
0,0,0,2,1.0,1.0,2.0,4,347,2,175.0
0,7,1,2,1.0,1.0,1.0,4,131,2,120.0
0,0,0,6,2.0,2.0,3.0,4,237,2,194.0
0,0,0,3,1.0,1.0,2.0,4,213,1,250.0
0,0,1,1,3.0,1.0,1.0,4,0,0,38.0
0,0,1,2,1.0,1.0,1.0,4,347,0,85.0
0,0,0,4,1.0,2.0,2.0,4,0,2,139.0
0,7,1,2,1.0,1.0,1.0,4,245,1,65.0
0,0,0,2,1.0,1.0,2.0,4,0,2,99.0
0,0,0,4,1.0,2.0,2.0,4,364,0,300.0
0,7,1,2,1.0,1.0,1.0,4,63,2,68.0
0,7,1,1,1.0,1.0,1.0,4,0,0,55.0
0,7,1,1,1.5,1.0,1.0,4,365,2,55.0
0,3,0,6,1.0,2.0,3.0,4,298,1,150.0
0,3,0,6,1.0,1.0,3.0,2,297,1,163.0
0,7,0,6,1.0,3.0,3.0,4,160,2,283.0
0,7,0,5,1.0,1.0,2.0,4,337,1,140.0
0,0,1,1,1.0,1.0,1.0,4,0,0,29.0
0,0,1,1,1.5,1.0,1.0,4,0,0,32.0
0,4,1,3,1.0,1.0,1.0,4,0,0,50.0
0,0,1,2,1.0,1.0,1.0,4,0,0,70.0
0,0,0,10,1.0,3.0,7.0,4,178,2,500.0
0,7,1,2,2.0,1.0,1.0,4,291,2,60.0
0,0,0,6,2.0,5.0,5.0,4,359,1,195.0
0,0,1,2,1.0,1.0,1.0,4,301,2,110.0
0,0,1,2,1.0,1.0,1.0,4,67,2,50.0
0,0,0,4,1.0,1.0,1.0,4,56,0,148.0
0,0,0,2,1.0,0.0,1.0,3,248,2,120.0
0,7,0,4,1.0,2.0,2.0,4,0,2,140.0
0,7,1,1,1.0,1.0,1.0,4,365,2,60.0
0,0,1,1,1.0,1.0,1.0,4,230,2,39.0
0,0,0,5,1.0,3.0,4.0,4,301,0,285.0
0,0,0,2,1.0,1.0,1.0,4,272,2,52.0
0,7,1,3,1.0,1.0,2.0,4,318,1,115.0
0,0,0,3,1.0,1.0,2.0,4,0,2,115.0
0,0,0,4,1.0,1.0,2.0,4,365,2,103.0
0,0,0,6,1.0,0.0,1.0,4,344,2,130.0
0,10,0,6,2.5,3.0,3.0,4,35,1,250.0
0,0,0,5,2.0,3.0,4.0,4,183,2,135.0
0,0,0,6,1.0,2.0,2.0,4,331,2,211.0
0,7,1,4,1.0,1.0,4.0,4,309,2,70.0
0,0,1,1,1.0,1.0,1.0,4,0,0,49.0
0,0,0,3,1.0,1.0,2.0,4,0,0,75.0
0,0,1,4,3.0,1.0,2.0,4,173,2,189.0
0,0,0,6,1.0,3.0,6.0,4,83,0,287.0
0,0,1,2,1.0,1.0,2.0,4,327,0,65.0
0,0,0,3,1.0,1.0,1.0,4,0,0,74.0
0,0,1,2,1.0,1.0,1.0,4,365,1,60.0
0,0,0,4,1.0,1.0,1.0,4,0,2,100.0
0,10,1,2,1.0,1.0,2.0,4,356,2,99.0
0,7,1,2,1.0,1.0,1.0,4,258,1,65.0
0,3,0,5,1.0,1.0,3.0,4,290,0,112.0
0,8,0,4,1.0,2.0,2.0,4,315,2,195.0
0,0,0,2,1.0,1.0,1.0,4,0,0,108.0
0,0,0,8,1.0,3.0,4.0,4,0,1,250.0
0,0,0,4,1.0,2.0,2.0,4,293,2,147.0
0,0,0,4,1.0,1.0,2.0,2,0,0,150.0
0,7,1,2,1.0,1.0,1.0,4,359,1,99.0
0,0,0,5,1.0,2.0,2.0,4,316,0,200.0
0,0,0,2,1.0,1.0,2.0,4,0,0,100.0
0,0,1,2,1.0,1.0,1.0,4,11,1,85.0
0,0,0,1,1.0,1.0,1.0,4,365,1,120.0
0,0,1,1,1.0,1.0,1.0,2,335,0,56.0
0,7,1,2,1.0,1.0,1.0,4,83,2,89.0
0,7,1,2,1.0,1.0,1.0,4,252,1,65.0
0,0,0,1,2.0,1.0,1.0,4,72,0,110.0
0,0,1,2,1.0,1.0,1.0,4,66,0,55.0
29,7,1,4,1.5,1.0,1.0,4,287,2,80.0
29,7,1,1,2.0,1.0,1.0,4,279,0,45.0
29,0,0,2,1.0,1.0,1.0,4,328,2,119.0
